Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Mode,status,Rem_Qty,Initial_Qty,tp1_hit,tp2_hit,Max_Adverse_Price,SL,TP1_Price,TP2_Price,Closed_Qty,Capital_After,Max_DD_During_Trade
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.632900,317.28,1970-01-01 00:28:55.650900,319.17,-0.005956883509833722,SL_HIT,GAMMA_NORMAL,OPEN,0,5.298368739454824,False,False,319.17,315.69359999999995,306.17519999999996,303.00239999999997,5.298368739454824,1118.3955991995215,-0.005956883509833722
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.653600,327.78,1970-01-01 00:28:55.661700,315.42,0.03770821892732918,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.1180468570360675,False,False,327.78,326.1411,316.30769999999995,313.02989999999994,2.0472187428144273,1143.6992228607078,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.652700,322.86,1970-01-01 00:28:55.666200,308.96,0.043052716347643044,TP1_HIT,GAMMA_NORMAL,OPEN,0,5.196039765840556,False,False,327.78,321.2457,311.5599,308.3313,2.0784159063362226,1172.5892039587814,-0.015238803196431762
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.653600,327.78,1970-01-01 00:28:55.666200,308.96,0.057416559887729555,TP2_HIT,GAMMA_NORMAL,OPEN,0,5.1180468570360675,True,False,327.78,316.30170000000004,316.30769999999995,313.02989999999994,1.5354140571108201,1201.485696513607,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.652700,322.86,1970-01-01 00:28:55.667100,312.56,0.031902372545375736,SL_HIT,GAMMA_NORMAL,OPEN,0,5.196039765840556,True,False,327.78,312.0496,311.5599,308.3313,3.1176238595043335,1233.5972222665018,-0.015238803196431762
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.653600,327.78,1970-01-01 00:28:55.667100,312.56,0.04643358350112872,SL_HIT,GAMMA_NORMAL,OPEN,0,5.1180468570360675,True,True,327.78,312.0496,316.30769999999995,313.02989999999994,1.5354140571108201,1256.9662242157285,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.667100,312.56,1970-01-01 00:28:55.750800,312.65,0.0002879447146147139,SL_HIT,GAMMA_NORMAL,OPEN,0,6.0322796785372175,False,False,307.68,314.1228,323.4996,326.6252,6.0322796785372175,1257.5091293867968,-0.015613002303557702
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.668000,312.67,1970-01-01 00:28:55.750800,312.65,-6.396520292972992e-05,SL_HIT,GAMMA_NORMAL,OPEN,0,6.030157470571505,False,False,307.68,314.23335,323.61345,326.74014999999997,6.030157470571505,1257.3885262373851,-0.0159593181309368
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.763400,319.78,1970-01-01 00:28:55.776900,327.02,-0.022640565388704764,SL_HIT,GAMMA_NORMAL,OPEN,0,5.898063635487141,False,False,327.02,326.81516,308.5877,305.38989999999995,5.898063635487141,1214.6865455164582,-0.022640565388704764
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.764300,320.7,1970-01-01 00:28:55.777800,328.34,-0.023822887433738654,SL_HIT,GAMMA_NORMAL,OPEN,0,5.881143714861484,False,False,328.34,327.7554,309.47549999999995,306.26849999999996,5.881143714861484,1169.7546075349164,-0.023822887433738654
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.857000,331.44,1970-01-01 00:28:55.881300,324.22,-0.021783731595462135,SL_HIT,GAMMA_NORMAL,OPEN,0,5.293965457706898,False,False,324.22,324.8112,343.0404,346.35479999999995,5.293965457706898,1131.5321769302727,-0.021783731595462135
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.856100,330.59,1970-01-01 00:28:55.882200,323.79,-0.02056928521733856,SL_HIT,GAMMA_NORMAL,OPEN,0,5.307577093385688,False,False,323.79,323.97819999999996,342.16065,345.4665499999999,5.307577093385688,1095.4406526952503,-0.02056928521733856
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.882200,323.79,1970-01-01 00:28:55.894800,322.31,0.004570863831495778,SL_HIT,GAMMA_HEDGE,OPEN,0,5.074773708400121,False,False,325.65,322.17105000000004,312.45735,309.21945,5.074773708400121,1102.9513177836825,-0.005744464004447193
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.883100,324.11,1970-01-01 00:28:55.895700,323.9,0.0006479281725341285,SL_HIT,GAMMA_HEDGE,OPEN,0,5.0697632872878815,False,False,325.65,322.48945000000003,312.76615,309.52505,5.0697632872878815,1104.0159680740132,-0.00475147326524934
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.902900,327.76,1970-01-01 00:28:55.912800,342.61,-0.04530754210397859,SL_HIT,GAMMA_NORMAL,OPEN,0,5.052550500704845,False,False,342.61,334.97072,316.28839999999997,313.01079999999996,5.052550500704845,1028.9855931385462,-0.04530754210397859
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.903800,327.92,1970-01-01 00:28:55.912800,342.61,-0.044797511588192236,SL_HIT,GAMMA_NORMAL,OPEN,0,5.050085240641071,False,False,342.61,335.13424000000003,316.4428,313.1636,5.050085240641071,954.7998409535288,-0.044797511588192236
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.920900,354.38,1970-01-01 00:28:55.932600,353.36,0.0028782662678480215,SL_HIT,GAMMA_NORMAL,OPEN,0,4.041423786416539,False,False,355.52,352.6081,341.9767,338.43289999999996,4.041423786416539,958.9220932156736,-0.0032168858287713368
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.920000,351.1,1970-01-01 00:28:55.992900,350.03,0.003047564796354457,SL_HIT,GAMMA_NORMAL,OPEN,0,4.079179041385056,False,False,355.52,349.34450000000004,338.8115,335.3005,4.079179041385056,963.2868147899558,-0.01258900598120182
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.951500,344.6,1970-01-01 00:28:55.996500,356.78,0.035345327916424696,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.174065989040947,False,False,339.71,346.323,356.661,360.10699999999997,1.6696263956163788,983.6228642885632,-0.014190365641323397
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.992900,350.03,1970-01-01 00:28:55.998300,359.32,-0.02654058223580842,SL_HIT,GAMMA_NORMAL,OPEN,0,4.128018233251247,False,False,359.32,357.73066,337.77894999999995,334.27864999999997,4.128018233251247,945.273574901659,-0.02654058223580842
ECO_010028,GAMMA,LONG,1970-01-01 00:28:55.951500,344.6,1970-01-01 00:28:56.001000,354.58,0.02896111433546129,SL_HIT,GAMMA_NORMAL,OPEN,0,4.174065989040947,True,False,339.71,355.72679999999997,356.661,360.10699999999997,2.504439593424568,970.2678820440361,-0.014190365641323397
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.001000,354.58,1970-01-01 00:28:56.007300,353.96,0.0017485475774155468,SL_HIT,GAMMA_NORMAL,OPEN,0,4.104579567561775,False,False,355.01,352.8071,342.1697,338.6239,4.104579567561775,972.8127213759244,-0.0012127023520785347
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.998300,359.32,1970-01-01 00:28:56.041500,344.85,0.040270510965156325,TP1_HIT,GAMMA_NORMAL,OPEN,0,3.9460936278317056,False,False,359.32,357.5234,346.74379999999996,343.1506,1.5784374511326824,995.6527112938143,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:55.998300,359.32,1970-01-01 00:28:56.045100,348.32,0.03061338083045753,SL_HIT,GAMMA_NORMAL,OPEN,0,3.9460936278317056,True,False,359.32,348.29850000000005,346.74379999999996,343.1506,2.367656176699023,1021.6969292375035,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.086500,341.24,0.03604519774011297,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.122087802440357,False,False,356.57,352.23,341.61,338.07,1.648835120976143,1042.736065381159,-0.007259887005649698
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.124300,337.3,0.04717514124293782,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.122087802440357,True,False,356.57,342.7839,341.61,338.07,1.2366263407321072,1063.3877252713853,-0.007259887005649698
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.064000,344.02,1970-01-01 00:28:56.125200,336.02,-0.023254461949886635,SL_HIT,GAMMA_NORMAL,OPEN,0,4.45481481848804,False,False,336.02,337.1396,356.06069999999994,359.50089999999994,4.45481481848804,1027.749206723481,-0.023254461949886635
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.017200,354.0,1970-01-01 00:28:56.127900,341.46,0.03542372881355938,SL_HIT,GAMMA_NORMAL,OPEN,0,4.122087802440357,True,True,356.57,339.3802,341.61,338.07,1.2366263407321072,1043.2565010362616,-0.007259887005649698
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.136900,346.37,1970-01-01 00:28:56.169300,344.66,0.004936917169500764,SL_HIT,GAMMA_NORMAL,OPEN,0,4.51795695803445,False,False,348.27,344.63815,334.24705,330.78335,4.51795695803445,1050.9822074345004,-0.005485463521667515
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.136000,347.64,1970-01-01 00:28:56.175600,349.62,-0.005695547117708026,SL_HIT,GAMMA_NORMAL,OPEN,0,4.501451937505443,False,False,349.62,345.9018,335.4726,331.9962,4.501451937505443,1042.0693325982395,-0.005695547117708026
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.169300,344.66,1970-01-01 00:28:56.179200,354.23,-0.02776649451633492,SL_HIT,GAMMA_NORMAL,OPEN,0,4.57399556418427,False,False,354.23,352.24252,332.5969,329.1503,4.57399556418427,998.2961950489961,-0.02776649451633492
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.197200,341.5,0.035937103012167286,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.227322057910097,False,False,354.23,352.45885000000004,341.83195,338.28965,1.690928823164039,1019.8217189678743,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.197200,341.5,0.0351744596694448,TP1_HIT,GAMMA_NORMAL,OPEN,0,4.230666174808571,False,False,353.95,352.18025,341.56174999999996,338.02225,1.6922664699234287,1040.890436518421,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.204400,337.78,0.04643875448155166,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.227322057910097,True,False,354.23,343.299,341.83195,338.28965,1.268196617373029,1061.7522708742074,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.204400,337.78,0.04568441870320671,TP2_HIT,GAMMA_NORMAL,OPEN,0,4.230666174808571,True,False,353.95,343.299,341.56174999999996,338.02225,1.2691998524425714,1082.2752324882038,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.179200,354.23,1970-01-01 00:28:56.207100,341.5,0.035937103012167286,SL_HIT,GAMMA_NORMAL,OPEN,0,4.227322057910097,True,True,354.23,341.15779999999995,341.83195,338.28965,1.2681966173730295,1098.4193754273624,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.180100,353.95,1970-01-01 00:28:56.207100,341.5,0.0351744596694448,SL_HIT,GAMMA_NORMAL,OPEN,0,4.230666174808571,True,True,353.95,341.15779999999995,341.56174999999996,338.02225,1.2691998524425714,1114.2209135902724,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.226900,338.01,1970-01-01 00:28:56.252100,330.94,-0.020916540930741676,SL_HIT,GAMMA_NORMAL,OPEN,0,4.944621077439747,False,False,330.94,331.2498,349.84034999999994,353.22044999999997,4.944621077439747,1079.2624425727734,-0.020916540930741676
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.227800,337.57,1970-01-01 00:28:56.261100,326.25,-0.03353378558521194,SL_HIT,GAMMA_NORMAL,OPEN,0,4.9510660615143784,False,False,326.25,330.8186,349.38494999999995,352.76064999999994,4.9510660615143784,1023.2163747564306,-0.03353378558521194
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262900,318.98,1970-01-01 00:28:56.267400,317.92,0.003323092356887586,SL_HIT,GAMMA_HEDGE,OPEN,0,4.811663935465063,False,False,318.98,317.3851,307.8157,304.6259,4.811663935465063,1028.3167385280235,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262000,319.84,1970-01-01 00:28:56.279100,308.31,0.03604927463731858,TP1_HIT,GAMMA_HEDGE,OPEN,0,4.798726119730635,False,False,319.84,318.2408,308.64559999999994,305.44719999999995,1.9194904478922539,1050.4484633922211,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.262000,319.84,1970-01-01 00:28:56.283600,310.85,0.028107803901950827,SL_HIT,GAMMA_HEDGE,OPEN,0,4.798726119730635,True,False,319.84,309.98920000000004,308.64559999999994,305.44719999999995,2.879235671838381,1076.332792082048,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.267400,317.92,1970-01-01 00:28:56.286300,306.77,0.035071716155007655,TP1_HIT,GAMMA_HEDGE,OPEN,0,4.851771224811383,False,False,317.92,316.3304,306.7928,303.6136,1.9407084899245532,1097.9716917447067,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.267400,317.92,1970-01-01 00:28:56.295300,311.37,0.020602667337695054,SL_HIT,GAMMA_HEDGE,OPEN,0,4.851771224811383,True,False,317.92,309.8377,306.7928,303.6136,2.91106273488683,1117.0391526582155,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.318700,292.01,0.03763635764426726,TP1_HIT,GAMMA_HEDGE,OPEN,0,5.522060208243493,False,False,303.43,301.91285,292.80995,289.77565,2.2088240832973973,1142.2639236894718,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.308800,303.43,1970-01-01 00:28:56.319600,295.18,0.027189137527601093,SL_HIT,GAMMA_HEDGE,OPEN,0,5.522060208243493,True,False,303.43,294.9301,292.80995,289.77565,3.313236124946096,1169.598121720277,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.319600,295.18,1970-01-01 00:28:56.335800,295.4,0.000745307947692833,SL_HIT,GAMMA_NORMAL,OPEN,0,5.943482561760335,False,False,294.68,296.6559,305.5113,308.4631,5.943482561760335,1170.9056878838642,-0.0016938816993021207
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.352900,291.75,0.03528205806494285,TP1_HIT,GAMMA_HEDGE,OPEN,0,5.540502377446343,False,False,303.43,300.90790000000004,291.8353,288.8111,2.216200950978537,1194.5525520308051,-0.003339726208584058
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.354700,288.22,0.04695456649692477,TP2_HIT,GAMMA_HEDGE,OPEN,0,5.540502377446343,True,False,303.43,293.9706,291.8353,288.8111,1.6621507132339028,1218.1550921587266,-0.003339726208584058
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.307900,302.42,1970-01-01 00:28:56.358300,285.09,0.05730441108392315,SL_HIT,GAMMA_HEDGE,OPEN,0,5.540502377446343,True,True,303.43,281.44660000000005,291.8353,288.8111,1.6621507132339028,1246.9601640190701,-0.003339726208584058
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.358300,285.09,1970-01-01 00:28:56.361900,285.95,0.003016591251885418,SL_HIT,GAMMA_NORMAL,OPEN,0,6.560876375981638,False,False,285.09,286.51544999999993,295.06814999999995,297.91904999999997,6.560876375981638,1252.6025177024144,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.355600,283.28,1970-01-01 00:28:56.363700,294.73,0.040419373058458226,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.450270538824097,False,False,278.66,284.6963999999999,293.19479999999993,296.02759999999995,2.580108215529639,1282.144756770229,-0.016308952273368923
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.355600,283.28,1970-01-01 00:28:56.366400,289.79,0.02298079638520209,SL_HIT,GAMMA_NORMAL,OPEN,0,6.450270538824097,True,False,278.66,291.78270000000003,293.19479999999993,296.02759999999995,3.870162323294458,1307.339513494876,-0.016308952273368923
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.398800,291.19,1970-01-01 00:28:56.406900,283.2,-0.027439129090971563,SL_HIT,GAMMA_NORMAL,OPEN,0,6.73446639734302,False,False,283.2,285.3662,301.38165,304.29355,6.73446639734302,1253.5311269801052,-0.027439129090971563
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.402400,288.7,1970-01-01 00:28:56.408700,282.92,-0.020020782819535756,SL_HIT,GAMMA_NORMAL,OPEN,0,6.792550295262605,False,False,282.92,282.926,298.80449999999996,301.69149999999996,6.792550295262605,1214.2701862734875,-0.020020782819535756
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.408700,282.92,1970-01-01 00:28:56.417700,283.81,0.003145765587445166,SL_HIT,GAMMA_NORMAL,OPEN,0,6.43788095366263,False,False,282.92,284.33459999999997,292.8222,295.6514,6.43788095366263,1219.9999003222472,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.406900,283.2,1970-01-01 00:28:56.430300,275.51,-0.02715395480225988,SL_HIT,GAMMA_NORMAL,OPEN,0,6.639465714936998,False,False,275.51,277.536,293.11199999999997,295.94399999999996,6.639465714936998,1168.9424089743816,-0.02715395480225988
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.436600,285.99,0.03803854669521984,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.364246718672907,False,False,275.28,276.88755,285.15284999999994,287.90794999999997,2.5456986874691627,1195.6213312190584,-0.0008348154331966832
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.437500,288.0,0.045334107654894595,TP2_HIT,GAMMA_NORMAL,OPEN,0,6.364246718672907,True,False,275.28,283.1301,285.15284999999994,287.90794999999997,1.909274015601872,1219.4681636739258,-0.0008348154331966832
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.430300,275.51,1970-01-01 00:28:56.443800,286.21,0.03883706580523389,SL_HIT,GAMMA_NORMAL,OPEN,0,6.364246718672907,True,True,275.28,288.2286,285.15284999999994,287.90794999999997,1.909274015601872,1239.8973956408659,-0.0008348154331966832
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.451000,278.3,0.03788978773421828,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.323730365452841,False,False,289.26,287.8137,279.1359,276.2433,2.5294921461811364,1267.620629563011,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.452800,276.06,0.045633685957270236,TP2_HIT,GAMMA_NORMAL,OPEN,0,6.323730365452841,True,False,289.26,280.2851,279.1359,276.2433,1.8971191096358522,1292.6626018102043,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.443800,286.21,1970-01-01 00:28:56.452800,276.06,0.035463470878026544,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.498186972716883,False,False,286.21,284.77894999999995,276.19264999999996,273.33054999999996,2.599274789086753,1319.0452409194347,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.442000,289.26,1970-01-01 00:28:56.456400,279.71,0.033015280370600884,SL_HIT,GAMMA_NORMAL,OPEN,0,6.323730365452841,True,True,289.26,278.8206,279.1359,276.2433,1.8971191096358522,1337.1627284164572,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.443800,286.21,1970-01-01 00:28:56.456400,279.71,0.0227105971140072,SL_HIT,GAMMA_NORMAL,OPEN,0,6.498186972716883,True,False,286.21,278.8206,276.19264999999996,273.33054999999996,3.8989121836301295,1362.505657610053,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.478000,287.08,1970-01-01 00:28:56.491500,294.96,-0.027448794761042204,SL_HIT,GAMMA_NORMAL,OPEN,0,7.119125283597184,False,False,294.96,293.39576,277.0322,274.16139999999996,7.119125283597184,1306.4069503753074,-0.027448794761042204
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.478900,287.86,1970-01-01 00:28:56.491500,294.96,-0.024664767595358735,SL_HIT,GAMMA_NORMAL,OPEN,0,7.099834942038072,False,False,294.96,294.19292,277.7849,274.9063,7.099834942038072,1255.9981222868373,-0.024664767595358735
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496000,296.53,1970-01-01 00:28:56.515800,281.5,0.05068627120358808,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.353479187368078,False,False,296.53,295.04735,286.15144999999995,283.18614999999994,2.5413916749472314,1294.1952391612942,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496900,295.61,1970-01-01 00:28:56.515800,281.5,0.047731808802137995,TP1_HIT,GAMMA_NORMAL,OPEN,0,6.373252540273522,False,False,295.61,294.13195,285.26365,282.30755,2.5493010161094087,1330.165876498598,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496000,296.53,1970-01-01 00:28:56.516700,282.18,0.04839307995818287,TP2_HIT,GAMMA_NORMAL,OPEN,0,6.353479187368078,True,False,296.53,284.315,286.15144999999995,283.18614999999994,1.906043756210423,1357.5176044002176,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496900,295.61,1970-01-01 00:28:56.516700,282.18,0.04543148066709518,TP2_HIT,GAMMA_NORMAL,OPEN,0,6.373252540273522,True,False,295.61,284.315,285.26365,282.30755,1.9119757620820566,1383.1954388849797,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496000,296.53,1970-01-01 00:28:56.517600,285.37,0.037635315145179135,SL_HIT,GAMMA_NORMAL,OPEN,0,6.353479187368078,True,True,296.53,284.315,286.15144999999995,283.18614999999994,1.906043756210423,1404.466887204288,0.0
ECO_010028,GAMMA,SHORT,1970-01-01 00:28:56.496900,295.61,1970-01-01 00:28:56.517600,285.37,0.034640235445350324,SL_HIT,GAMMA_NORMAL,OPEN,0,6.373252540273522,True,True,295.61,284.315,285.26365,282.30755,1.9119757620820566,1424.0455190080083,0.0
ECO_010028,GAMMA,LONG,1970-01-01 00:28:56.521200,277.44,1970-01-01 00:28:56.531100,290.0,0.04527104959630912,TP1_HIT,GAMMA_NORMAL,OPEN,0,7.699208039619422,False,False,277.44,278.82719999999995,287.1504,289.9248,3.079683215847769,1462.7263401990563,0.0
